,Generation,Individual,Fitness,Wins,Losses,Draws,Block_Violations,Misses,Blocks,Deadlocks,Forks,Code
0,1.0,5.0,-1.7142857142857153,3.0,1.0,5.0,9.0,4.0,5.0,41.0,6.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(0,0), O(0,0)]});bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,1)]},10);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[2]].x,f[p[2]].y)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]},10);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(2,0)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[0]].x,f[p[0]].y)]},10);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[O(1,1), X(1,1)]});bp.sync({request:[O(0,2)]},7);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y), X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(1,1), O(2,0), X(2,2)]});bp.sync({request:[O(0,0), O(1,0), O(1,2)]},10);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(0,2)]});bp.sync({request:[O(2,2), O(1,2)]},9);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(1,2), O(0,0)]},3);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[X(2,1)]});bp.sync({waitFor:[X(2,0), X(1,0), O(2,0), X(2,0)]});bp.sync({request:[O(1,0), O(2,0)]},1);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(0,2), X(1,0), O(2,0), X(1,2)]});bp.sync({request:[O(1,0)]},6);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[X(0,2), X(0,0)]});bp.sync({waitFor:[X(1,2), O(2,2), O(0,2)]});bp.sync({request:[O(1,1), O(0,2)]},11);}});
"
1,1.0,3.0,27.758765778401127,15.0,1.0,18.0,56.0,16.0,36.0,16.0,7.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(0,1)]});bp.sync({request:[O(0,2), O(1,0), O(2,0), O(1,1)]},4);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(1,0)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[0]].x,f[p[0]].y)]},3);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(2,2), O(0,2), X(0,0)]});bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]},3);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y), X(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,1), O(1,1)]},4);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(1,1), X(1,1)]});bp.sync({request:[O(2,2), O(1,2), O(2,0), O(2,2)]},6);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(2,1)]},3);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(1,2), O(1,0), O(0,1), X(1,2)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y)]},8);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[X(1,0), O(0,1), X(0,1)]});bp.sync({waitFor:[X(0,0)]});bp.sync({request:[O(0,1), O(1,0)]},11);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(2,0), X(2,2), X(0,2), X(0,2)]});bp.sync({request:[O(1,2)]},2);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({request:[O(2,0), O(0,2), O(1,2)]},11);}});
"
2,1.0,4.0,21.785714285714285,6.0,10.0,24.0,65.0,15.0,35.0,10.0,28.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({request:[O(1,0)]},6);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y)]});bp.sync({waitFor:[X(2,2), O(2,1)]});bp.sync({request:[O(0,2), O(1,1), O(0,0)]},5);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({request:[O(1,1), O(2,2), O(2,1), O(2,1)]},1);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(1,1)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},2);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(2,0), X(0,1)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y)]},5);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(0,2), O(0,2)]});bp.sync({request:[O(0,2)]},11);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(1,1)]},11);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[X(0,2), O(0,0)]});bp.sync({request:[O(2,2)]},11);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(1,2), O(0,0), X(2,0)]});bp.sync({waitFor:[O(1,1), X(2,0), O(0,2)]});bp.sync({request:[O(1,1), O(1,0)]},1);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[X(0,1), O(0,1), O(2,2)]});bp.sync({request:[O(1,1), O(0,1), O(0,0)]},6);}});
"
3,1.0,1.0,-5.625,3.0,7.0,10.0,42.0,13.0,18.0,30.0,8.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(2,2)]});bp.sync({waitFor:[X(2,2), X(0,2), X(1,0)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[2]].x,f[p[2]].y)]},3);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(1,0), O(1,1), O(1,1)]});bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y), X(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(2,2), O(2,2)]},4);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(1,0)]});bp.sync({waitFor:[X(0,0), X(1,1)]});bp.sync({request:[O(1,0)]},11);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(1,1), O(2,1), X(2,2), O(1,2)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]},1);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(1,1), X(2,2), X(2,2)]});bp.sync({waitFor:[O(1,1)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},2);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(0,0)]},5);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},5);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({request:[O(0,2), O(1,2)]},5);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(2,2), O(2,2), X(0,1), O(0,1)]});bp.sync({waitFor:[X(1,0), O(0,0), O(2,0)]});bp.sync({request:[O(2,1)]},4);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[O(0,0), X(1,1), O(1,0), X(2,1)]});bp.sync({waitFor:[X(2,0), O(0,2), X(2,1)]});bp.sync({request:[O(1,1), O(1,1)]},1);}});
"
4,1.0,2.0,39.35483870967742,14.0,8.0,28.0,57.0,21.0,36.0,0.0,19.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[2]].x,f[p[2]].y), O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), O(f[p[2]].x,f[p[2]].y)]});bp.sync({request:[O(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y)]},9);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({request:[O(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},11);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(0,1), O(1,0)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]},11);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(0,1), O(0,0), X(1,1), X(1,2)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,0)]},10);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(0,0), X(0,1)]});bp.sync({request:[O(2,1)]},4);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,1)]},6);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(2,0), X(0,2), O(2,0)]});bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(2,1)]},2);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[O(2,2), X(0,1), O(1,1), O(1,0)]});bp.sync({waitFor:[X(0,1), O(1,1), O(1,0), O(1,2)]});bp.sync({request:[O(1,0), O(2,0), O(1,2)]},6);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({request:[O(2,1), O(1,1), O(2,2), O(1,1)]},1);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[O(0,0), X(1,1)]});bp.sync({request:[O(0,1)]},4);}});
"
5,2.0,1.0,20.605565638233514,6.0,3.0,28.0,56.0,13.0,31.0,13.0,25.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({request:[O(1,0)]},6);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y)]});bp.sync({waitFor:[X(2,2), O(2,1)]});bp.sync({request:[O(0,2), O(1,1), O(0,0)]},5);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({request:[O(1,1), O(2,2), O(2,1), O(2,1)]},1);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(1,1)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},2);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(2,0), X(0,1)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y)]},5);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(0,2), O(0,2)]});bp.sync({request:[O(0,2)]},11);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(1,1)]},11);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[X(0,2), O(0,0)]});bp.sync({request:[O(2,2)]},11);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(1,2), O(0,0), X(2,0)]});bp.sync({waitFor:[O(1,1), X(2,0), O(0,2)]});bp.sync({request:[O(1,1), O(1,0)]},1);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[X(0,1), O(0,1), O(2,2)]});bp.sync({request:[O(1,1), O(0,1), O(0,0)]},6);}});
"
6,2.0,2.0,32.696969696969695,10.0,7.0,21.0,60.0,10.0,39.0,12.0,34.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({request:[O(1,0)]},6);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y)]});bp.sync({waitFor:[X(2,2), O(2,1)]});bp.sync({request:[O(0,2), O(1,1), O(0,0)]},5);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({request:[O(1,1), O(2,2), O(2,1), O(2,1)]},1);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(1,1)]});bp.sync({request:[O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},2);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(2,0), X(0,1)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y)]},5);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(0,2), O(0,2)]});bp.sync({request:[O(0,2)]},11);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({request:[O(1,1)]},11);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[X(0,2), O(0,0)]});bp.sync({request:[O(2,2)]},11);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({waitFor:[X(1,2), O(0,0), X(2,0)]});bp.sync({waitFor:[O(1,1), X(2,0), O(0,2)]});bp.sync({request:[O(1,1), O(1,0)]},1);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[X(0,1), O(0,1), O(2,2)]});bp.sync({request:[O(1,1), O(0,1), O(0,0)]},6);}});
"
7,2.0,4.0,35.06316148856265,10.0,3.0,37.0,65.0,19.0,36.0,0.0,22.0,"bp.registerBThread(""AddThirdO(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[2]].x,f[p[2]].y), O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y), X(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), O(f[p[2]].x,f[p[2]].y)]});bp.sync({request:[O(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y)]},9);}});
bp.registerBThread(""PreventThirdX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">,""+""<""+f[p[2]].x+"",""+f[p[2]].y+"">)"",function(){while(true){bp.sync({request:[O(f[p[2]].x,f[p[2]].y), O(f[p[2]].x,f[p[2]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]},11);}});
bp.registerBThread(""PreventFork22X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[O(0,1), O(1,0)]});bp.sync({request:[O(f[p[1]].x,f[p[1]].y), O(f[p[1]].x,f[p[1]].y)]},11);}});
bp.registerBThread(""PreventFork02X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(0,1), O(0,0), X(1,1), X(1,2)]});bp.sync({waitFor:[O(f[p[1]].x,f[p[1]].y), X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,0)]},10);}});
bp.registerBThread(""PreventFork20X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), O(f[p[1]].x,f[p[1]].y)]});bp.sync({waitFor:[X(0,0), X(0,1)]});bp.sync({request:[O(2,1)]},4);}});
bp.registerBThread(""PreventFork00X(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({waitFor:[X(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(1,1)]},6);}});
bp.registerBThread(""PreventForkdiagX(<""+f[p[0]].x+"",""+f[p[0]].y+"">,""+""<""+f[p[1]].x+"",""+f[p[1]].y+"">)"",function(){while(true){bp.sync({waitFor:[O(2,0), X(0,2), O(2,0)]});bp.sync({waitFor:[O(f[p[0]].x,f[p[0]].y), X(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y), O(f[p[0]].x,f[p[0]].y)]});bp.sync({request:[O(2,1)]},2);}});
bp.registerBThread(""Center"",function(){while(true){bp.sync({waitFor:[O(2,2), X(0,1), O(1,1), O(1,0)]});bp.sync({waitFor:[X(0,1), O(1,1), O(1,0), O(1,2)]});bp.sync({request:[O(1,0), O(2,0), O(1,2)]},6);}});
bp.registerBThread(""Corners"",function(){while(true){bp.sync({request:[O(2,1), O(1,1), O(2,2), O(1,1)]},1);}});
bp.registerBThread(""Sides"",function(){while(true){bp.sync({waitFor:[O(0,0), X(1,1)]});bp.sync({request:[O(0,1)]},4);}});
"
