,Generation,Individual,BThreads_Number,Fitness,Wins,Losses,Draws,Block_Violations,Misses,Blocks,Deadlocks,Code
0,1.0,6.0,0.0,32.09219858156028,17.0,8.0,25.0,65.0,34.0,29.0,0.0,"bp.registerBThread(""O_Player_Thread_0"", function(){bp.sync({waitFor:[X(1,1), O(1,2), O(2,0)]});
bp.sync({waitFor:[X(1,1), O(2,0), X(2,2)]});
bp.sync({request:[O(0,1), O(1,2), O(2,2)]},56);
});
bp.registerBThread(""O_Player_Thread_1"", function(){bp.sync({waitFor:[X(2,1)]});
bp.sync({request:[O(0,0), O(1,2)]},5);
});
bp.registerBThread(""O_Player_Thread_2"", function(){bp.sync({waitFor:[O(1,0)]});
bp.sync({request:[O(0,1)]},82);
});
bp.registerBThread(""O_Player_Thread_3"", function(){bp.sync({request:[O(1,2), O(2,1)]},2);
});
bp.registerBThread(""O_Player_Thread_4"", function(){bp.sync({waitFor:[X(2,1)]});
bp.sync({waitFor:[X(1,1)]});
bp.sync({request:[O(0,2), O(0,2), O(0,0), O(2,1)]},44);
});
bp.registerBThread(""O_Player_Thread_5"", function(){bp.sync({waitFor:[O(2,0), O(2,2), O(2,0)]});
bp.sync({request:[O(0,2), O(1,2)]},38);
});
bp.registerBThread(""O_Player_Thread_6"", function(){bp.sync({waitFor:[O(2,0)]});
bp.sync({waitFor:[X(0,1)]});
bp.sync({request:[O(2,1), O(1,1), O(2,2)]},90);
});
bp.registerBThread(""O_Player_Thread_7"", function(){bp.sync({waitFor:[O(2,1)]});
bp.sync({waitFor:[X(1,1)]});
bp.sync({request:[O(2,1), O(2,0)]},39);
});
bp.registerBThread(""O_Player_Thread_8"", function(){bp.sync({waitFor:[X(1,2), O(2,2)]});
bp.sync({request:[O(1,1)]},42);
});
bp.registerBThread(""O_Player_Thread_9"", function(){bp.sync({waitFor:[X(2,1)]});
bp.sync({request:[O(0,1)]},15);
});
bp.registerBThread(""O_Player_Thread_10"", function(){bp.sync({waitFor:[X(0,0), X(1,2), O(0,0)]});
bp.sync({waitFor:[X(0,1), O(1,1)]});
bp.sync({request:[O(0,0), O(1,1), O(0,1)]},38);
});
bp.registerBThread(""O_Player_Thread_11"", function(){bp.sync({waitFor:[O(0,1), O(1,1), O(0,0)]});
bp.sync({request:[O(0,0), O(1,1), O(0,1), O(2,2)]},64);
});
bp.registerBThread(""O_Player_Thread_12"", function(){bp.sync({waitFor:[X(2,0)]});
bp.sync({request:[O(0,2), O(1,0), O(1,0)]},19);
});
bp.registerBThread(""O_Player_Thread_13"", function(){bp.sync({waitFor:[O(2,0)]});
bp.sync({request:[O(2,0), O(0,1)]},26);
});
bp.registerBThread(""O_Player_Thread_14"", function(){bp.sync({waitFor:[O(2,0), O(1,2), X(1,0), O(1,0)]});
bp.sync({request:[O(0,1), O(0,1)]},7);
});
bp.registerBThread(""O_Player_Thread_15"", function(){bp.sync({waitFor:[O(2,1), X(1,1), X(1,2)]});
bp.sync({request:[O(0,1), O(0,1)]},34);
});
bp.registerBThread(""O_Player_Thread_16"", function(){bp.sync({waitFor:[X(0,2), O(1,0)]});
bp.sync({waitFor:[X(0,0), X(1,0), O(1,1), O(2,1)]});
bp.sync({request:[O(1,1), O(2,2)]},79);
});
bp.registerBThread(""O_Player_Thread_17"", function(){bp.sync({waitFor:[X(0,2), O(1,2)]});
bp.sync({waitFor:[X(0,0), O(2,0)]});
bp.sync({request:[O(0,0), O(2,2)]},26);
});
bp.registerBThread(""O_Player_Thread_18"", function(){bp.sync({request:[O(0,0), O(0,1)]},9);
});
bp.registerBThread(""O_Player_Thread_19"", function(){bp.sync({request:[O(0,2)]},24);
});
bp.registerBThread(""O_Player_Thread_20"", function(){bp.sync({request:[O(1,2), O(2,1), O(2,0)]},84);
});
bp.registerBThread(""O_Player_Thread_21"", function(){bp.sync({request:[O(1,2), O(1,0), O(2,0), O(1,1)]},14);
});
bp.registerBThread(""O_Player_Thread_22"", function(){bp.sync({waitFor:[X(0,1), O(2,1), O(0,2), X(0,1)]});
bp.sync({waitFor:[X(0,2), O(2,2), X(0,2)]});
bp.sync({request:[O(2,1), O(2,1), O(0,1)]},69);
});
bp.registerBThread(""O_Player_Thread_23"", function(){bp.sync({request:[O(1,2), O(1,1)]},71);
});
bp.registerBThread(""O_Player_Thread_24"", function(){bp.sync({request:[O(1,0), O(1,0), O(0,1), O(2,1)]},53);
});
bp.registerBThread(""O_Player_Thread_25"", function(){bp.sync({request:[O(1,0), O(2,0), O(1,2), O(0,1)]},75);
});
bp.registerBThread(""O_Player_Thread_26"", function(){bp.sync({request:[O(0,1), O(0,2), O(2,0)]},40);
});
bp.registerBThread(""O_Player_Thread_27"", function(){bp.sync({request:[O(1,1)]},45);
});
bp.registerBThread(""O_Player_Thread_28"", function(){bp.sync({request:[O(1,1), O(0,2), O(1,2), O(2,2)]},47);
});
bp.registerBThread(""O_Player_Thread_29"", function(){bp.sync({waitFor:[X(2,2), X(0,2)]});
bp.sync({waitFor:[O(1,1), X(0,0), X(0,1), O(0,2)]});
bp.sync({request:[O(0,2), O(1,0)]},74);
});
bp.registerBThread(""O_Player_Thread_30"", function(){bp.sync({waitFor:[O(1,0), X(1,0), X(2,2), O(1,1)]});
bp.sync({waitFor:[O(1,1), X(1,1), X(0,1), X(2,0)]});
bp.sync({request:[O(1,0), O(1,0)]},39);
});
bp.registerBThread(""O_Player_Thread_31"", function(){bp.sync({waitFor:[O(0,2), X(0,2)]});
bp.sync({request:[O(0,0)]},6);
});
bp.registerBThread(""O_Player_Thread_32"", function(){bp.sync({request:[O(1,0), O(1,1), O(1,0), O(2,1)]},74);
});
bp.registerBThread(""O_Player_Thread_33"", function(){bp.sync({waitFor:[O(0,2), X(1,1), X(2,1)]});
bp.sync({waitFor:[O(0,1), X(2,1)]});
bp.sync({request:[O(1,1), O(2,2), O(2,1), O(0,2)]},53);
});
bp.registerBThread(""O_Player_Thread_34"", function(){bp.sync({request:[O(0,2), O(2,2), O(1,1), O(1,1)]},18);
});
bp.registerBThread(""O_Player_Thread_35"", function(){bp.sync({waitFor:[O(0,1), O(1,0), X(2,1), X(0,0)]});
bp.sync({waitFor:[X(1,0)]});
bp.sync({request:[O(2,2), O(2,0)]},80);
});
bp.registerBThread(""O_Player_Thread_36"", function(){bp.sync({waitFor:[O(0,1), O(1,0), O(1,0)]});
bp.sync({request:[O(1,1)]},11);
});
bp.registerBThread(""O_Player_Thread_37"", function(){bp.sync({waitFor:[O(2,1), O(1,0)]});
bp.sync({waitFor:[X(1,1), O(0,2), X(0,2)]});
bp.sync({request:[O(1,2)]},6);
});
bp.registerBThread(""O_Player_Thread_38"", function(){bp.sync({request:[O(2,0), O(2,1), O(2,2)]},69);
});
bp.registerBThread(""O_Player_Thread_39"", function(){bp.sync({request:[O(2,0), O(1,2), O(2,2), O(1,1)]},54);
});
bp.registerBThread(""O_Player_Thread_40"", function(){bp.sync({request:[O(1,1), O(0,2), O(0,1), O(1,2)]},50);
});
bp.registerBThread(""O_Player_Thread_41"", function(){bp.sync({request:[O(2,1), O(2,2), O(0,2), O(2,2)]},48);
});
bp.registerBThread(""O_Player_Thread_42"", function(){bp.sync({waitFor:[O(2,0), O(0,0), O(0,0)]});
bp.sync({waitFor:[X(1,2), X(0,1)]});
bp.sync({request:[O(2,0)]},27);
});
bp.registerBThread(""O_Player_Thread_43"", function(){bp.sync({waitFor:[X(0,0), O(2,2)]});
bp.sync({request:[O(2,2)]},6);
});
bp.registerBThread(""O_Player_Thread_44"", function(){bp.sync({waitFor:[X(2,2), O(0,1), O(2,2)]});
bp.sync({waitFor:[X(1,2), O(0,0), O(2,1), O(0,2)]});
bp.sync({request:[O(1,0), O(0,1), O(1,1), O(0,1)]},67);
});
bp.registerBThread(""O_Player_Thread_45"", function(){bp.sync({request:[O(2,2), O(0,2), O(0,0), O(0,2)]},70);
});
bp.registerBThread(""O_Player_Thread_46"", function(){bp.sync({waitFor:[X(1,2), X(0,0), O(0,1), X(1,0)]});
bp.sync({waitFor:[X(1,1)]});
bp.sync({request:[O(0,2), O(0,2), O(2,0)]},1);
});
bp.registerBThread(""O_Player_Thread_47"", function(){bp.sync({request:[O(0,1), O(2,2), O(2,2), O(0,2)]},8);
});
bp.registerBThread(""O_Player_Thread_48"", function(){bp.sync({request:[O(1,1)]},92);
});
bp.registerBThread(""O_Player_Thread_49"", function(){bp.sync({waitFor:[X(0,1), X(2,1), O(2,1)]});
bp.sync({request:[O(2,2), O(1,1)]},90);
});
bp.registerBThread(""O_Player_Thread_50"", function(){bp.sync({request:[O(2,1), O(2,2), O(1,0)]},97);
});
bp.registerBThread(""O_Player_Thread_51"", function(){bp.sync({waitFor:[O(2,0), X(1,0), X(1,2), X(0,2)]});
bp.sync({waitFor:[O(2,1), X(0,1), O(1,2), O(0,0)]});
bp.sync({request:[O(0,0)]},1);
});
bp.registerBThread(""O_Player_Thread_52"", function(){bp.sync({waitFor:[O(1,2), X(0,2), O(0,0), O(2,2)]});
bp.sync({request:[O(1,0), O(0,2), O(1,1), O(0,2)]},66);
});
bp.registerBThread(""O_Player_Thread_53"", function(){bp.sync({waitFor:[X(2,1), X(1,0), O(0,1)]});
bp.sync({waitFor:[X(0,0), X(0,2), X(2,0)]});
bp.sync({request:[O(1,2), O(0,2), O(1,2), O(1,0)]},25);
});
"
1,1.0,8.0,0.0,32.87037037037037,11.0,6.0,33.0,64.0,33.0,44.0,0.0,"bp.registerBThread(""O_Player_Thread_0"", function(){bp.sync({waitFor:[O(2,2), O(0,2), O(0,1), O(0,2)]});
bp.sync({waitFor:[O(0,2)]});
bp.sync({request:[O(2,0)]},63);
});
bp.registerBThread(""O_Player_Thread_1"", function(){bp.sync({waitFor:[O(0,1), O(2,1), O(1,2), X(0,1)]});
bp.sync({request:[O(2,0), O(0,1), O(2,1), O(2,1)]},16);
});
bp.registerBThread(""O_Player_Thread_2"", function(){bp.sync({request:[O(1,1), O(1,1), O(1,0)]},41);
});
bp.registerBThread(""O_Player_Thread_3"", function(){bp.sync({waitFor:[X(0,1)]});
bp.sync({waitFor:[X(1,0), X(2,1), O(1,0), O(2,0)]});
bp.sync({request:[O(2,0), O(1,0), O(2,2)]},32);
});
bp.registerBThread(""O_Player_Thread_4"", function(){bp.sync({waitFor:[O(0,0)]});
bp.sync({request:[O(1,0), O(2,0)]},15);
});
bp.registerBThread(""O_Player_Thread_5"", function(){bp.sync({request:[O(2,0)]},4);
});
bp.registerBThread(""O_Player_Thread_6"", function(){bp.sync({request:[O(2,0)]},98);
});
bp.registerBThread(""O_Player_Thread_7"", function(){bp.sync({request:[O(2,0), O(2,1), O(2,1)]},11);
});
bp.registerBThread(""O_Player_Thread_8"", function(){bp.sync({request:[O(0,2), O(1,1), O(1,0)]},24);
});
bp.registerBThread(""O_Player_Thread_9"", function(){bp.sync({waitFor:[X(1,1), X(0,0)]});
bp.sync({waitFor:[X(2,2), O(0,0), O(2,1), X(2,0)]});
bp.sync({request:[O(0,0)]},11);
});
bp.registerBThread(""O_Player_Thread_10"", function(){bp.sync({request:[O(1,1)]},25);
});
bp.registerBThread(""O_Player_Thread_11"", function(){bp.sync({waitFor:[O(1,0), O(2,0)]});
bp.sync({waitFor:[X(1,2), X(0,2)]});
bp.sync({request:[O(1,2), O(0,2)]},89);
});
bp.registerBThread(""O_Player_Thread_12"", function(){bp.sync({waitFor:[O(1,2), X(1,0), X(1,1)]});
bp.sync({waitFor:[X(1,2), O(0,0)]});
bp.sync({request:[O(2,1), O(1,0), O(2,0), O(1,0)]},32);
});
bp.registerBThread(""O_Player_Thread_13"", function(){bp.sync({waitFor:[X(1,0), X(2,1), X(1,0), X(0,0)]});
bp.sync({waitFor:[X(1,1), X(2,2)]});
bp.sync({request:[O(0,1), O(0,0), O(0,1)]},1);
});
bp.registerBThread(""O_Player_Thread_14"", function(){bp.sync({request:[O(2,2), O(2,1), O(0,0), O(1,0)]},85);
});
bp.registerBThread(""O_Player_Thread_15"", function(){bp.sync({waitFor:[O(2,2), O(2,1), O(2,1)]});
bp.sync({waitFor:[O(1,0), O(0,0)]});
bp.sync({request:[O(0,1), O(1,2), O(1,2), O(1,2)]},70);
});
bp.registerBThread(""O_Player_Thread_16"", function(){bp.sync({waitFor:[O(1,2), X(0,2)]});
bp.sync({waitFor:[O(1,0), X(2,2), X(0,0), O(0,1)]});
bp.sync({request:[O(2,1), O(2,0)]},34);
});
bp.registerBThread(""O_Player_Thread_17"", function(){bp.sync({request:[O(1,0), O(2,2), O(0,2), O(2,0)]},7);
});
bp.registerBThread(""O_Player_Thread_18"", function(){bp.sync({request:[O(0,2), O(0,1), O(0,2), O(2,1)]},28);
});
bp.registerBThread(""O_Player_Thread_19"", function(){bp.sync({request:[O(2,0), O(1,0), O(1,1)]},44);
});
bp.registerBThread(""O_Player_Thread_20"", function(){bp.sync({waitFor:[X(2,0), X(1,0), X(1,2)]});
bp.sync({waitFor:[O(2,0), O(2,2), O(2,2)]});
bp.sync({request:[O(0,2)]},6);
});
bp.registerBThread(""O_Player_Thread_21"", function(){bp.sync({waitFor:[X(0,0), O(2,1), O(0,1)]});
bp.sync({waitFor:[O(1,1), O(0,2)]});
bp.sync({request:[O(0,2)]},75);
});
bp.registerBThread(""O_Player_Thread_22"", function(){bp.sync({request:[O(0,2)]},50);
});
bp.registerBThread(""O_Player_Thread_23"", function(){bp.sync({request:[O(1,0), O(2,1), O(0,1), O(2,1)]},91);
});
bp.registerBThread(""O_Player_Thread_24"", function(){bp.sync({waitFor:[O(1,2), O(0,2)]});
bp.sync({request:[O(0,1)]},77);
});
bp.registerBThread(""O_Player_Thread_25"", function(){bp.sync({request:[O(0,0), O(1,1), O(0,1)]},26);
});
bp.registerBThread(""O_Player_Thread_26"", function(){bp.sync({waitFor:[O(0,1), O(2,1), X(2,2), X(0,2)]});
bp.sync({request:[O(1,1), O(2,0), O(2,2)]},22);
});
bp.registerBThread(""O_Player_Thread_27"", function(){bp.sync({request:[O(0,0), O(1,0), O(0,0), O(1,0)]},98);
});
bp.registerBThread(""O_Player_Thread_28"", function(){bp.sync({waitFor:[X(1,0), O(2,0)]});
bp.sync({waitFor:[X(0,0), X(2,2), O(0,0), X(2,0)]});
bp.sync({request:[O(0,2), O(2,1)]},62);
});
bp.registerBThread(""O_Player_Thread_29"", function(){bp.sync({waitFor:[O(0,0)]});
bp.sync({request:[O(0,2)]},41);
});
bp.registerBThread(""O_Player_Thread_30"", function(){bp.sync({request:[O(0,1), O(1,2), O(0,0)]},6);
});
bp.registerBThread(""O_Player_Thread_31"", function(){bp.sync({waitFor:[X(2,2), O(2,2), X(0,1), X(1,0)]});
bp.sync({waitFor:[X(1,2), O(0,2), X(1,0)]});
bp.sync({request:[O(1,2), O(0,2)]},61);
});
bp.registerBThread(""O_Player_Thread_32"", function(){bp.sync({waitFor:[O(1,2), X(1,2)]});
bp.sync({waitFor:[X(0,1), X(0,1), X(0,0), X(2,2)]});
bp.sync({request:[O(1,1), O(2,2), O(1,2), O(2,1)]},26);
});
bp.registerBThread(""O_Player_Thread_33"", function(){bp.sync({waitFor:[O(1,2), X(2,1)]});
bp.sync({waitFor:[O(0,0), O(0,1), O(2,1), X(2,0)]});
bp.sync({request:[O(1,0), O(1,2)]},29);
});
bp.registerBThread(""O_Player_Thread_34"", function(){bp.sync({waitFor:[X(1,1)]});
bp.sync({waitFor:[O(2,1)]});
bp.sync({request:[O(0,2), O(1,0), O(1,1)]},87);
});
bp.registerBThread(""O_Player_Thread_35"", function(){bp.sync({request:[O(2,1), O(1,1)]},26);
});
bp.registerBThread(""O_Player_Thread_36"", function(){bp.sync({waitFor:[X(0,0), X(2,0)]});
bp.sync({request:[O(0,0)]},93);
});
bp.registerBThread(""O_Player_Thread_37"", function(){bp.sync({waitFor:[X(2,2), X(2,1)]});
bp.sync({waitFor:[O(2,1), O(0,1), X(2,2), O(0,0)]});
bp.sync({request:[O(2,0)]},86);
});
bp.registerBThread(""O_Player_Thread_38"", function(){bp.sync({waitFor:[O(2,2), O(1,2), O(1,1)]});
bp.sync({waitFor:[X(1,1), X(2,2), X(1,1), O(0,2)]});
bp.sync({request:[O(2,0), O(0,0), O(2,2), O(2,2)]},78);
});
bp.registerBThread(""O_Player_Thread_39"", function(){bp.sync({waitFor:[O(1,2), X(0,0), O(0,1)]});
bp.sync({request:[O(0,2)]},1);
});
bp.registerBThread(""O_Player_Thread_40"", function(){bp.sync({waitFor:[O(1,1), O(2,0), X(2,2), X(1,1)]});
bp.sync({waitFor:[X(2,1), O(2,2), O(0,0)]});
bp.sync({request:[O(0,0)]},61);
});
bp.registerBThread(""O_Player_Thread_41"", function(){bp.sync({waitFor:[X(1,1), X(0,0)]});
bp.sync({waitFor:[X(1,1), O(1,1), O(2,0), O(1,1)]});
bp.sync({request:[O(1,2)]},3);
});
bp.registerBThread(""O_Player_Thread_42"", function(){bp.sync({request:[O(1,2), O(2,1)]},54);
});
bp.registerBThread(""O_Player_Thread_43"", function(){bp.sync({waitFor:[O(1,1)]});
bp.sync({waitFor:[O(0,1), X(0,0)]});
bp.sync({request:[O(2,2)]},42);
});
bp.registerBThread(""O_Player_Thread_44"", function(){bp.sync({waitFor:[X(1,2), X(2,0), O(1,1)]});
bp.sync({request:[O(2,1)]},63);
});
bp.registerBThread(""O_Player_Thread_45"", function(){bp.sync({waitFor:[O(1,2)]});
bp.sync({request:[O(2,2), O(1,2)]},62);
});
bp.registerBThread(""O_Player_Thread_46"", function(){bp.sync({waitFor:[O(2,0)]});
bp.sync({request:[O(2,1), O(1,0)]},73);
});
bp.registerBThread(""O_Player_Thread_47"", function(){bp.sync({waitFor:[O(0,1)]});
bp.sync({request:[O(0,0), O(1,0), O(2,2), O(1,1)]},64);
});
bp.registerBThread(""O_Player_Thread_48"", function(){bp.sync({waitFor:[X(1,0)]});
bp.sync({request:[O(2,2), O(0,0)]},52);
});
bp.registerBThread(""O_Player_Thread_49"", function(){bp.sync({waitFor:[X(1,0)]});
bp.sync({request:[O(1,1)]},92);
});
bp.registerBThread(""O_Player_Thread_50"", function(){bp.sync({waitFor:[O(1,0), O(2,0), X(0,2), X(2,1)]});
bp.sync({request:[O(2,2), O(1,0)]},11);
});
bp.registerBThread(""O_Player_Thread_51"", function(){bp.sync({waitFor:[O(1,2), X(0,0), O(0,1), O(0,1)]});
bp.sync({waitFor:[X(1,1), O(2,2), O(0,1), X(1,2)]});
bp.sync({request:[O(0,1), O(0,2), O(2,0), O(2,2)]},24);
});
bp.registerBThread(""O_Player_Thread_52"", function(){bp.sync({waitFor:[X(2,0), O(1,2), X(2,1)]});
bp.sync({waitFor:[O(0,0)]});
bp.sync({request:[O(2,1), O(1,1)]},54);
});
bp.registerBThread(""O_Player_Thread_53"", function(){bp.sync({waitFor:[X(0,2), O(0,1), X(1,1), O(2,2)]});
bp.sync({waitFor:[X(2,2), X(1,0)]});
bp.sync({request:[O(2,1), O(1,2)]},74);
});
bp.registerBThread(""O_Player_Thread_54"", function(){bp.sync({request:[O(2,0), O(0,1)]},20);
});
bp.registerBThread(""O_Player_Thread_55"", function(){bp.sync({waitFor:[O(0,0), O(0,0), O(1,2), O(0,0)]});
bp.sync({waitFor:[O(2,2), X(2,1)]});
bp.sync({request:[O(0,2), O(1,2), O(2,2), O(1,2)]},15);
});
bp.registerBThread(""O_Player_Thread_56"", function(){bp.sync({waitFor:[X(2,2), X(1,0)]});
bp.sync({request:[O(0,1), O(0,0)]},79);
});
bp.registerBThread(""O_Player_Thread_57"", function(){bp.sync({waitFor:[X(2,2), X(0,0)]});
bp.sync({request:[O(2,1), O(2,2), O(0,0)]},93);
});
bp.registerBThread(""O_Player_Thread_58"", function(){bp.sync({waitFor:[O(1,1)]});
bp.sync({waitFor:[X(2,2)]});
bp.sync({request:[O(2,0), O(2,2), O(2,2), O(0,2)]},78);
});
bp.registerBThread(""O_Player_Thread_59"", function(){bp.sync({request:[O(2,2), O(2,1), O(2,1), O(2,1)]},86);
});
bp.registerBThread(""O_Player_Thread_60"", function(){bp.sync({request:[O(0,0)]},40);
});
bp.registerBThread(""O_Player_Thread_61"", function(){bp.sync({request:[O(1,0), O(0,1), O(1,2), O(2,1)]},57);
});
bp.registerBThread(""O_Player_Thread_62"", function(){bp.sync({waitFor:[O(2,0), X(1,1), X(1,2), X(1,2)]});
bp.sync({waitFor:[X(0,1)]});
bp.sync({request:[O(2,1), O(0,2)]},51);
});
bp.registerBThread(""O_Player_Thread_63"", function(){bp.sync({request:[O(1,0), O(1,1), O(0,2)]},3);
});
bp.registerBThread(""O_Player_Thread_64"", function(){bp.sync({request:[O(0,0), O(2,1)]},81);
});
bp.registerBThread(""O_Player_Thread_65"", function(){bp.sync({waitFor:[O(0,1)]});
bp.sync({request:[O(1,1), O(2,0)]},16);
});
bp.registerBThread(""O_Player_Thread_66"", function(){bp.sync({request:[O(0,1), O(2,1), O(0,2)]},95);
});
bp.registerBThread(""O_Player_Thread_67"", function(){bp.sync({waitFor:[X(2,2), X(0,0), O(0,0), X(1,0)]});
bp.sync({request:[O(2,1), O(2,1)]},85);
});
bp.registerBThread(""O_Player_Thread_68"", function(){bp.sync({waitFor:[O(2,0), X(0,0)]});
bp.sync({request:[O(1,2)]},82);
});
bp.registerBThread(""O_Player_Thread_69"", function(){bp.sync({request:[O(2,0), O(2,0)]},25);
});
bp.registerBThread(""O_Player_Thread_70"", function(){bp.sync({waitFor:[O(2,0), X(0,1), O(1,2), X(0,0)]});
bp.sync({request:[O(1,2), O(2,2), O(1,2)]},2);
});
bp.registerBThread(""O_Player_Thread_71"", function(){bp.sync({waitFor:[O(1,1)]});
bp.sync({request:[O(0,2)]},74);
});
bp.registerBThread(""O_Player_Thread_72"", function(){bp.sync({waitFor:[X(2,1), O(2,1), O(2,2), X(1,2)]});
bp.sync({waitFor:[X(0,0)]});
bp.sync({request:[O(0,1), O(1,1)]},13);
});
bp.registerBThread(""O_Player_Thread_73"", function(){bp.sync({request:[O(0,1), O(1,2)]},29);
});
bp.registerBThread(""O_Player_Thread_74"", function(){bp.sync({waitFor:[X(2,2)]});
bp.sync({waitFor:[X(2,1)]});
bp.sync({request:[O(0,1), O(2,2), O(0,1), O(0,1)]},47);
});
bp.registerBThread(""O_Player_Thread_75"", function(){bp.sync({waitFor:[O(2,2), O(0,1), X(2,2)]});
bp.sync({waitFor:[O(0,0)]});
bp.sync({request:[O(2,2), O(1,1), O(1,0)]},33);
});
"
